idx,name,i,r,dong_name,dist
5161,동강대,4415,지원15,우산동, 북구 
5162,동강대,4415,지원15,우산동, 광산구 
5163,서영대,4427,수완49,운암1동, 북구 
5164,농장다리,1051,두암81(각화초교),동명동, 동구 
5165,서일초교,4467,지원15,일곡동, 북구 
5166,도산역,5008,선운101,도산동, 광산구 
5167,유덕초교,2198,첨단09,유촌동,서구
5168,이장1동,3053,대촌70,이장동,남구
5169,사직공원앞,3139,금남55,사동,남구
5170,광산구노인복지회관,5290,송정29,월곡1동, 광산구 
5171,빛고을CC,3272,수완03,노대동,노대동
5172,무등야구장,4439,송정98,임동, 북구 
5173,돌고개역(동),2163,금호36,월산동, 남구 
5174,대성여고,3236,첨단95,진월동, 남구 
5175,무등시장,3182,진월77,월산5동, 남구 
5176,고려중,3317,마을777,삼각동, 북구 
5177,서남동행정복지센터,1050,매월61(세하),서석동,서석동
5178,신가동,5304,봉선37,운남동, 광산구 
5179,양산타운,4065,첨단193,용두동,용두동
5180,화정중,2300,매월61(칠석),화정2동, 서구 
5181,산수오거리,1026,송암74,산수1동, 동구 
5182,전남공고,5197,첨단94,신창동, 광산구 
5183,폭스존,5424,첨단22,쌍암동,광산구
5184,KT&G광주공장,4078,첨단95,양산동, 북구 
5185,백운우체국,3091,마을715(대촌),백운2동, 남구 
5186,북부경찰서,4369,마을788,오치2동, 북구 
5187,우산시영2단지(동),5283,송정98,우산동, 북구 
5188,우산시영2단지(동),5283,송정98,우산동, 광산구 
5189,염주사거리(서),2306,송암73,화정3동, 서구 
5190,조선대병원,1149,228(화순전대병원),학동, 동구 
5191,말바우시장(동),4165,매월06,두암1동, 북구 
5192,서구문화센터,2032,매월06,금호2동, 서구 
5193,유덕초교,2197,문흥39,유촌동,서구
5194,금호한국아파트,2012,마을760,금호1동, 서구 
5195,봉선대화아파트,3122,송정98,봉선2동, 남구 
5196,첨단과학산업단지,4624,송정33,연제동,연제동
5197,전남대,4346,518,신안동, 북구 
5198,한국수자원공사,2239,첨단22,치평동, 서구 
5199,조선대병원,1150,운림51,학동, 동구 
5200,중흥초교,4532,송정19,중흥1동, 북구 
5201,담배인삼공사,2041,1187,농성1동, 서구 
5202,광천동,2179,유덕65,쌍촌동,쌍촌동
5203,한국은행,2241,상무64,치평동, 서구 
5204,전남대,4346,매월26,신안동, 북구 
5205,기아자동차,2270,지원56,화정1동, 서구 
5206,무진중,3198,송암68,월산동, 남구 
5207,산수보건소,5058,임곡90,산수동,동구
5208,광주다문화가족지원거점센터,4011,첨단95,양산동, 북구 
5209,금호초교,2076,매월61(세하),상무2동, 서구 
5210,동광주진입로,4221,송암74,각화동,각화동
5211,백운우체국,3093,진월177,백운2동, 남구 
5212,한국병원,2205,대촌69,상무1동, 서구 
5213,세방전지,5524,문흥18,장덕동,장덕동
5214,엔씨백화점,4539,금남58,중흥1동, 북구 
5215,서광주역,2118,진월17,매월동,매월동
5216,남계촌,1076,지원152(능주역),내남동,내남동
5217,광주공고입구,4197,419,매곡동, 북구 
5218,도촌교,5509,첨단92,안청동,안청동
5219,광주종합버스터미널,2001,문흥53,광천동, 서구 
5220,신창동우체국,5192,첨단09,신가동, 광산구 
5221,조각배어린이공원,3266,금남59,노대동,노대동
5222,신안교,4339,상무64,신안동, 북구 
5223,임동오거리,4500,518,임동, 북구 
5224,보훈병원,5436,첨단22,산월동,산월동
5225,신등,5351,임곡89,등임동,광산구
5226,전남대용봉탑,4663,마을777,용봉동, 북구 
5227,하남초교(북),5804,송암68,하남동, 광산구 
5228,석산고,3099,금남55,백운2동, 남구 
5229,연제현대아파트,4075,용전85,연제동,연제동
5230,제석초교,3113,금남59,봉선1동, 남구 
5231,신용중입구,4621,송정33,신용동, 북구 
5232,전남대병원/남광주시장,1146,지원52,학동, 동구 
5233,평화맨션,4557,용봉83,중흥3동, 북구 
5234,전남대병원오거리,1046,운림51,남동,남동
5235,월산초교,3203,송암74,월산동, 남구 
5236,서창농협 벽진지점,2126,순환01(운천저수지),벽진동,벽진동
5237,무등야구장,4439,일곡38,임동, 북구 
5238,서창동주민센터,2127,매월61(세하),세하동,서구
5239,북광주수협,4337,1187,신안동, 북구 
5240,유창허니문,4403,용봉83,용봉동, 북구 
5241,용전사거리(북),4103,첨단95,용전동,용전동
5242,시립장애인복지관,4158,송암72,동림동, 북구 
5243,봉산중,5583,첨단40,산월동,산월동
5244,화천기공,5760,진곡196,장덕동,장덕동
5245,금당중,3219,지원45,주월1동, 남구 
5246,대동고,2100,대촌71,매월동,매월동
5247,월남동,1088,지원45,월남동,월남동
5248,전자공고,5443,운림51,산월동,산월동
5249,광산구노인복지회관,5290,문흥18,월곡1동, 광산구 
5250,문흥지구입구(남),4239,충효187,각화동,각화동
5251,주월주택단지,3105,송암73,백운2동, 남구 
5252,두암라인동산아파트,4185,금호36,두암3동, 북구 
5253,기아자동차,2186,지원56,내방동,내방동
5254,수곡,4050,용전84,수곡동,북구
5255,치평중,2090,운림50,상무2동, 서구 
5256,풍암저수지,2265,진월75,풍암동, 서구 
5257,유동사거리,4527,금남58,유동,유동
5258,백운우체국,3091,금남55,백운2동, 남구 
5259,농성1동주민센터,2037,임곡89,농성1동, 서구 
5260,무양서원입구,5431,일곡10,월계동,월계동
5261,전남대공과대학,4410,용전184,용봉동, 북구 
5262,연진회미술원,1100,봉선76,운림동,운림동
5263,신기교,3284,진월75,행암동,행암동
5264,첨단롯데마트,5450,첨단30,쌍암동,광산구
5265,임암,3169,진월78,임암동,남구
5266,연제현대아파트,4075,송정33,연제동,연제동
5267,첨단사거리,5454,문흥39,첨단1동, 광산구 
5268,동구청,1041,지원152(능주역),서석동,서석동
5269,도산동,5005,송정98,도산동, 광산구 
5270,농산물공판장,4217,용전86,각화동,각화동
5271,돌고개역(동),2163,송정19,월산동, 남구 
5272,임동행정복지센터,4499,일곡38,임동, 북구 
5273,두암라인동산아파트,4172,마을788,두암3동, 북구 
5274,첨단호반3차아파트,5458,첨단94,산월동,산월동
5275,호남대,5265,일곡38,서봉동,서봉동
5276,금호모아아파트,2022,매월26,금호2동, 서구 
5277,용봉초교,4345,수완49,신안동, 북구 
5278,힐스테이트연제아파트,4671,송정33,연제동,연제동
5279,광신아파트,4169,진월17,두암2동, 북구 
5280,마재대주아파트,2023,대촌270,금호2동, 서구 
5281,시립민속박물관,4202,문흥53,매곡동, 북구 
5282,도로교통공단 대신파크,4380,일곡38,용봉동, 북구 
5283,남광주역,1142,송정98,학동, 동구 
5284,운림중,1161,수완12,운림동,운림동
5285,신창중,5111,수완12,신창동, 광산구 
5286,상무지구,2227,상무62,치평동, 서구 
5287,상무지구입구,2081,첨단20,상무2동, 서구 
5288,첨단롯데마트,5450,첨단92,쌍암동,광산구
5289,경신여고(일방로),4436,운림51,운암2동, 북구 
5290,목련마을6단지,5297,일곡10,운남동, 광산구 
5291,도로교통공단 대신파크,4380,마을788,용봉동, 북구 
5292,롯데백화점,1119,대촌170,금남로5가,금남로5가
5293,연진회미술원,1100,운림54,운림동,운림동
5294,조선대,1047,일곡28,서석동,서석동
5295,풍향시장,4570,운림35,풍향동, 북구 
5296,두암지구입구,1021,충효187,산수1동, 동구 
5297,광주은행북부지점,4511,금호36,유동,유동
5298,운천역,2087,마을760,상무2동, 서구 
5299,동원촌,5397,첨단94,비아동, 광산구 
5300,송정파출소(북),5208,송정98,신촌동,신촌동
5301,학림교,1153,봉선37,학동, 동구 
5302,조선대병원,1149,지원152(도웅리),학동, 동구 
5303,광주종합버스터미널,2001,양산60,광천동, 서구 
5304,말바우시장(서),4416,일곡38,우산동, 북구 
5305,말바우시장(서),4416,일곡38,우산동, 광산구 
5306,수완지구,5697,송암72,수완동, 광산구 
5307,운암초교,4460,상무63,운암1동, 북구 
5308,풍암모아아파트,2259,지원45,풍암동, 서구 
5309,살레시오고입구,4469,일곡10,일곡동, 북구 
5310,금남로5가역,1114,518,금남로5가,금남로5가
5311,비아중흥아파트,5101,첨단94,도천동,도천동
5312,고려고,4250,419,삼각동, 북구 
5313,송하삼익아파트,3160,마을715(대촌),송하동,송하동
5314,응암공원,5406,마을720,첨단1동, 광산구 
5315,운남삼성아파트,5305,마을720,운남동, 광산구 
5316,동구노인종합복지관,1015,송암74,동명동, 동구 
5317,전남공무원교육원,4211,상무63,매곡동, 북구 
5318,건강협회(남),2321,송암73,월산4동, 남구 
5319,우산동중흥S클래스,5270,첨단20,우산동, 북구 
5320,우산동중흥S클래스,5270,첨단20,우산동, 광산구 
5321,상지석,3023,송정99,지석동,남구
5322,광신대교,4141,봉선37,동림동, 북구 
5323,서방사거리육교,1010,용봉83,계림1동, 동구 
5324,덕산아파트,4159,일곡28,두암1동, 북구 
5325,월전공원,5864,송정100,옥동,옥동
5326,흑석사거리(동),5578,수완12,흑석동,흑석동
5327,도촌교,5509,첨단20,안청동,안청동
5328,장암마을,5216,송정19,우산동, 북구 
5329,장암마을,5216,송정19,우산동, 광산구 
5330,한국은행,2241,상무63,치평동, 서구 
5331,조선대병원,1150,수완12,학동, 동구 
5332,남광주농협,3208,봉선27,주월1동, 남구 
5333,일곡초교,4480,용전86,일곡동, 북구 
5334,광주종합버스터미널,2002,228(화순전대병원),광천동, 서구 
5335,석곡동행정복지센터,4288,석곡87,망월동,북구
5336,화인특장,4646,송정33,연제동,연제동
5337,보화촌,5338,임곡89,산막동,광산구
5338,계수,2174,지원25,유촌동,서구
5339,비엔날레전시관입구,4382,419,용봉동, 북구 
5340,유니버시아드힐스테이트,2298,금남59,화정2동, 서구 
5341,신흥맨션,4182,두암81(무등파크),두암2동, 북구 
5342,양림휴먼시아1차,3080,진월17,방림1동, 남구 
5343,경신여고(일방로),4436,용봉83,운암2동, 북구 
5344,진성아파트,2202,유덕65,광천동, 서구 
5345,남광주농협,3207,봉선27,주월1동, 남구 
5346,서방사거리육교,1009,매월06,계림1동, 동구 
5347,두암지구입구,1020,봉선27,산수1동, 동구 
5348,은빛마을,5722,송암72,수완동, 광산구 
5349,우치공원,4095,지원15,생용동,북구
5350,호남대,5266,송정296,서봉동,서봉동
5351,수창초교후문,4522,금남58,북동,북동
5352,용봉우미아파트,4394,419,용봉동, 북구 
5353,신안동행정복지센터,4341,송정98,신안동, 북구 
5354,우산리버힐아파트,5280,송정33,우산동, 북구 
5355,우산리버힐아파트,5280,송정33,우산동, 광산구 
5356,신가사거리,5181,마을720,신가동, 광산구 
5357,무등도서관,4175,송암47,두암2동, 북구 
5358,목련마을6단지,5296,상무62(상무역행),운남동, 광산구 
5359,양지초교,4069,첨단30,양산동, 북구 
5360,경제고용진흥원,5116,첨단92,도천동,도천동
5361,한국은행,2242,좌석02,치평동, 서구 
5362,제일맨션,3187,진월77,월산5동, 남구 
5363,광주송정역,5159,송정33,송정2동, 광산구 
5364,도산동,5004,진월75,도산동, 광산구 
5365,송정초교,5011,마을700,도산동, 광산구 
5366,동원촌,5397,첨단20,비아동, 광산구 
5367,서창입구,2134,상무64,벽진동,벽진동
5368,송정호반아파트,5012,송암73,도산동, 광산구 
5369,목련마을,5294,일곡10,운남동, 광산구 
5370,장원초교(서),1036,1187,산수2동, 동구 
5371,향토음식박물관,4262,첨단30,삼각동, 북구 
5372,평동역(동),5486,송정96,월전동,광산구
5373,동성고,3241,첨단95,진월동, 남구 
5374,라인효친,3119,봉선76,봉선2동, 남구 
5375,보훈회관(518민주화운동교육관),2355,일곡38,치평동, 서구 
5376,동림푸른마을,4151,운림51,동림동, 북구 
5377,예술의거리입구,1127,금남58,대인동,대인동
5378,용전사거리(북),4103,지원15,용전동,용전동
5379,대광여고,3210,송암31,주월1동, 남구 
5380,대인시장(동),1008,송정98,계림1동, 동구 
5381,광산경찰서,5253,선운101,운수동,운수동
5382,금남로4가역,1111,매월61(칠석),금남로5가,금남로5가
5383,금남로4가역,1111,518,금남로5가,금남로5가
5384,보훈회관(서),2358,지원45,치평동, 서구 
5385,첨단라인아파트,5417,첨단09,첨단1동, 광산구 
5386,아리랑고개,5214,송정98,신촌동,신촌동
5387,수완보건지소,5699,선운101,수완동, 광산구 
5388,중흥초교,4532,금남55,중흥1동, 북구 
5389,치평중,2090,매월61(칠석),상무2동, 서구 
5390,광주병원,4171,충효187,두암2동, 북구 
5391,응암공원,5442,금호46,첨단1동, 광산구 
5392,염주체육관,2311,매월26,화정4동, 서구 
5393,국립아시아문화전당(구.도청),1122,첨단09,금남로1가,금남로1가
5394,송암공단입구,3155,송암74,송하동,송하동
5395,하선,5027,진곡196,복룡동,광산구
5396,마재대주아파트,2024,매월61(세하),금호2동, 서구 
5397,금구중,5292,첨단40,운남동, 광산구 
5398,양산초교입구,4058,용전85,양산동, 북구 
5399,동산마을입구,1154,수완49,운림동,운림동
5400,금호초교,2076,금호36,상무2동, 서구 
5401,동부소방서,1117,지원152(능주역),대인동,대인동
5402,화천기공,5759,진곡196,장덕동,장덕동
5403,도산동행정복지센터,5015,송정96,도산동, 광산구 
5404,광주다문화가족지원거점센터,4010,양산60,양산동, 북구 
5405,삼도초교,5128,선운101,도덕동,도덕동
5406,상선,5471,좌석02,복룡동,광산구
5407,광산경찰서,5253,일곡38,운수동,운수동
5408,연제현대아파트,4076,용전85,양산동, 북구 
5409,성촌마을/전통문화관,1158,수완49,운림동,운림동
5410,국립아시아문화전당(구.도청),1122,송정98,금남로1가,금남로1가
5411,조선대장미원,1178,금남57,서석동,서석동
5412,서구문화센터,2031,송암72,금호2동, 서구 
5413,남광주역,1141,수완03,학동, 동구 
5414,일곡초교,4481,마을777(우치공원),일곡동, 북구 
5415,송정호반아파트,5013,마을700,도산동, 광산구 
5416,운암벽산블루밍,4431,수완12,운암3동, 북구 
5417,광산경찰서,5252,일곡38,운수동,운수동
5418,양림휴먼시아1차,3081,봉선76,방림1동, 남구 
5419,대광여고,3210,진월07,주월1동, 남구 
5420,양산호반2차,4067,양산60,양산동, 북구 
5421,전남대공과대학,4410,마을788,용봉동, 북구 
5422,월산사거리,3201,마을715(대촌),월산동, 남구 
5423,지산마을,4105,지원15,생용동,북구
5424,신안동행정복지센터,4341,금남58,신안동, 북구 
5425,농성파출소,2055,송암74,농성2동, 서구 
5426,골옷교,5871,일곡10,수완동, 광산구 
5427,삼각호반아파트,4256,용전86,오치2동, 북구 
5428,흑석사거리(동),5578,임곡89,흑석동,흑석동
5429,용봉초교,4344,봉선27,신안동, 북구 
