정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
KYB328010612,월파,1,N,,34.9905379,127.6002385,2021-09-16 5:01,3280612,36060,광양시
KYB328010613,산본2,1,N,,34.99936124,127.6069272,2021-09-16 5:01,3280613,36060,광양시
KYB328010614,덕천,1,N,,35.0046161,127.6128961,2021-09-16 5:01,3280614,36060,광양시
KYB328010615,하평,1,N,,35.0087548,127.6159416,2021-09-16 5:01,3280615,36060,광양시
KYB328010616,옥동,1,N,,35.01097337,127.6186433,2021-09-16 5:01,3280616,36060,광양시
KYB328010617,석곡,1,N,,35.01379,127.61987,2021-09-16 5:01,3280617,36060,광양시
KYB328010618,상평,1,N,,35.01549079,127.6191097,2021-09-16 5:01,3280618,36060,광양시
KYB328010619,옥룡면사무소,1,N,,35.01668,127.61901,2021-09-16 5:01,3280619,36060,광양시
KYB328010620,추동,1,N,,35.03628028,127.6088205,2021-09-16 5:01,3280620,36060,광양시
KYB328010621,외산,1,N,,35.04829003,127.6000525,2021-09-16 5:01,3280621,36060,광양시
KYB328010622,양산,1,N,,35.04512897,127.5990486,2021-09-16 5:01,3280622,36060,광양시
KYB328010623,추동,8,N,,35.03627676,127.6086781,2021-09-16 5:01,3280623,36060,광양시
KYB328010624,항월,1,N,,35.03715408,127.6182853,2021-09-16 5:01,3280624,36060,광양시
KYB328010625,내천,1,N,,35.04309588,127.618499,2021-09-16 5:01,3280625,36060,광양시
KYB328010626,죽림,1,N,,35.04827941,127.62219,2021-09-16 5:01,3280626,36060,광양시
KYB328010627,선동,1,N,,35.06952113,127.6168519,2021-09-16 5:01,3280627,36060,광양시
KYB328010629,묵방마을,1,N,,35.07521,127.6066,2021-09-16 5:01,3280629,36060,광양시
KYB328010631,진틀,8,N,,35.09408814,127.596529,2021-09-16 5:01,3280631,36060,광양시
KYB328010632,청운산장,1,N,,35.0970657,127.5975373,2021-09-16 5:01,3280632,36060,광양시
KYB328010633,진틀,1,N,,35.09413947,127.5964163,2021-09-16 5:01,3280633,36060,광양시
KYB328010634,심원,1,N,,35.08924456,127.5981267,2021-09-16 5:01,3280634,36060,광양시
KYB328010635,묵방,1,N,,35.07749766,127.6055662,2021-09-16 5:01,3280635,36060,광양시
KYB328010636,선동,1,N,,35.06919644,127.6169102,2021-09-16 5:01,3280636,36060,광양시
KYB328010641,죽림,1,N,,35.04754916,127.6216182,2021-09-16 5:01,3280641,36060,광양시
KYB328010642,내천,1,N,,35.04319908,127.6183473,2021-09-16 5:01,3280642,36060,광양시
KYB328010643,항월,1,N,,35.0368274,127.6180526,2021-09-16 5:01,3280643,36060,광양시
KYB328010644,대방,1,N,,35.02532411,127.617339,2021-09-16 5:01,3280644,36060,광양시
KYB328010645,흑룡,1,N,,35.02360393,127.6189885,2021-09-16 5:01,3280645,36060,광양시
KYB328010646,초암,1,N,,35.01968362,127.6194009,2021-09-16 5:01,3280646,36060,광양시
KYB328010647,상평,1,N,,35.01480168,127.6190259,2021-09-16 5:01,3280647,36060,광양시
KYB328010648,석곡,1,N,,35.01379843,127.6197185,2021-09-16 5:01,3280648,36060,광양시
KYB328010649,옥동,1,N,,35.01105877,127.6185701,2021-09-16 5:01,3280649,36060,광양시
KYB328010650,하평,1,N,,35.00863655,127.6156786,2021-09-16 5:01,3280650,36060,광양시
KYB328010651,남정,1,N,,35.00461804,127.6127362,2021-09-16 5:01,3280651,36060,광양시
KYB328010652,산본2,1,N,,34.99919115,127.6064816,2021-09-16 5:01,3280652,36060,광양시
KYB328010654,월파,1,N,,34.99035631,127.5999024,2021-09-16 5:01,3280654,36060,광양시
KYB328010655,광양하이텍고,1,N,,34.98072021,127.5894071,2021-09-16 5:01,3280655,36060,광양시
KYB328010656,석정,1,N,,34.96454981,127.6046962,2021-09-16 5:01,3280656,36060,광양시
KYB328010657,금너리,1,N,,34.96026096,127.6160433,2021-09-16 5:01,3280657,36060,광양시
KYB328010658,사곡,1,N,,34.9611471,127.6279657,2021-09-16 5:01,3280658,36060,광양시
KYB328010659,점동,1,N,,34.94450907,127.6251212,2021-09-16 5:01,3280659,36060,광양시
KYB328010660,영세공원,1,N,,34.96541016,127.6399046,2021-09-16 5:01,3280660,36060,광양시
KYB328010661,호암,8,N,,34.96392,127.6478,2021-09-16 5:01,3280661,36060,광양시
KYB328010662,중양,8,N,,34.96054667,127.6603415,2021-09-16 5:01,3280662,36060,광양시
KYB328010663,용장,1,N,,34.94256219,127.6553161,2021-09-16 5:01,3280663,36060,광양시
KYB328010664,정산,1,N,,34.94931691,127.6761831,2021-09-16 5:01,3280664,36060,광양시
KYB328010665,제동,8,N,,34.96332158,127.6767743,2021-09-16 5:01,3280665,36060,광양시
KYB328010666,용장입구,1,N,,34.94708183,127.6768321,2021-09-16 5:01,3280666,36060,광양시
KYB328010667,성황,1,N,,34.94310025,127.6799811,2021-09-16 5:01,3280667,36060,광양시
KYB328010668,진아리채2차A,1,N,,34.9398773,127.6861101,2021-09-16 5:01,3280668,36060,광양시
KYB328010669,광양시청 건너,1,N,,34.93838941,127.6972551,2021-09-16 5:01,3280669,36060,광양시
KYB328010670,중마터미널,1,N,,34.93594595,127.6995452,2021-09-16 5:01,3280670,36060,광양시
KYB328010671,사랑병원,1,N,,34.93595802,127.6965098,2021-09-16 5:01,3280671,36060,광양시
KYB328010672,호반아파트,1,N,,34.9359856,127.6927973,2021-09-16 5:01,3280672,36060,광양시
KYB328010673,금광아파트,8,N,,34.936008,127.6900415,2021-09-16 5:01,3280673,36060,광양시
KYB328010674,소방서 건너,1,N,,34.94061535,127.6982262,2021-09-16 5:01,3280674,36060,광양시
KYB328010675,중마주공아파트,1,N,,34.94290553,127.698267,2021-09-16 5:01,3280675,36060,광양시
KYB328010676,동광아파트,1,N,,34.94383618,127.6950132,2021-09-16 5:01,3280676,36060,광양시
KYB328010677,동광2차아파트,1,N,,34.94384698,127.695253,2021-09-16 5:01,3280677,36060,광양시
KYB328010678,신한은행,1,N,,34.94189698,127.6950423,2021-09-16 5:01,3280678,36060,광양시
KYB328010679,중마주공아파트,8,N,,34.94361728,127.697867,2021-09-16 5:01,3280679,36060,광양시
KYB328010680,동광양농협,1,N,,34.94161214,127.6978696,2021-09-16 5:01,3280680,36060,광양시
KYB328010682,신한은행,1,N,,34.94178592,127.6952382,2021-09-16 5:01,3280682,36060,광양시
KYB328010683,광양시청 앞,1,N,,34.93870381,127.6972211,2021-09-16 5:01,3280683,36060,광양시
KYB328010684,컨부두사거리,1,N,,34.940903,127.6892994,2021-09-16 5:01,3280684,36060,광양시
KYB328010685,남양파크아파트,1,N,,34.94393533,127.6893389,2021-09-16 5:01,3280685,36060,광양시
KYB328010686,무등파크,1,N,,34.94579529,127.6893875,2021-09-16 5:01,3280686,36060,광양시
KYB328010687,백운고,1,N,,34.94775025,127.6903677,2021-09-16 5:01,3280687,36060,광양시
KYB328010688,대광아파트,1,N,,34.95184889,127.6905533,2021-09-16 5:01,3280688,36060,광양시
KYB328010689,송보파인빌A,1,N,,34.95403066,127.6905638,2021-09-16 5:01,3280689,36060,광양시
KYB328010690,마동초등학교,1,N,,34.95577889,127.6905633,2021-09-16 5:01,3280690,36060,광양시
KYB328010691,마동초등학교,8,N,,34.95578122,127.6903519,2021-09-16 5:01,3280691,36060,광양시
KYB328010692,금광블루빌아파트,1,N,,34.95566574,127.6882732,2021-09-16 5:01,3280692,36060,광양시
KYB328010694,중동교회,8,N,,34.94840889,127.6879533,2021-09-16 5:01,3280694,36060,광양시
KYB328010695,주공2차아파트,1,N,,34.94489177,127.6869405,2021-09-16 5:01,3280695,36060,광양시
KYB328010696,성황,1,N,,34.94358417,127.6801162,2021-09-16 5:01,3280696,36060,광양시
KYB328010697,시영아파트,1,N,,34.94148866,127.6869229,2021-09-16 5:01,3280697,36060,광양시
KYB328010698,선우아파트,1,N,,34.94121632,127.6929904,2021-09-16 5:01,3280698,36060,광양시
KYB328010699,선우아파트,1,N,,34.94106629,127.6930758,2021-09-16 5:01,3280699,36060,광양시
KYB328010700,시영아파트,1,N,,34.94150098,127.6871781,2021-09-16 5:01,3280700,36060,광양시
KYB328010701,주공2차아파트,1,N,,34.94496,127.68719,2021-09-16 5:01,3280701,36060,광양시
KYB328010702,중동교회,8,N,,34.94835889,127.6881233,2021-09-16 5:01,3280702,36060,광양시
KYB328010703,금광블루빌,1,N,,34.95433037,127.6893345,2021-09-16 5:01,3280703,36060,광양시
KYB328010704,금광블루빌,1,N,,34.95408,127.688654,2021-09-16 5:01,3280704,36060,광양시
KYB328010705,송보파인힐,1,N,,34.95408873,127.6903953,2021-09-16 5:01,3280705,36060,광양시
KYB328010706,대광아파트,1,N,,34.95137889,127.6903533,2021-09-16 5:01,3280706,36060,광양시
KYB328010707,백운고,8,N,,34.94807666,127.690242,2021-09-16 5:01,3280707,36060,광양시
KYB328010708,무등파크,1,N,,34.94573063,127.6890152,2021-09-16 5:01,3280708,36060,광양시
KYB328010709,남양파크아파트,1,N,,34.94342568,127.6889839,2021-09-16 5:01,3280709,36060,광양시
KYB328010710,컨부두사거리,8,N,,34.94108497,127.6889675,2021-09-16 5:01,3280710,36060,광양시
KYB328010711,중마동,8,N,,34.932555,127.6892478,2021-09-16 5:01,3280711,36060,광양시
KYB328010712,성호2차아파트,1,N,,34.93259711,127.6917243,2021-09-16 5:01,3280712,36060,광양시
KYB328010713,성호아파트,8,N,,34.93273889,127.6946433,2021-09-16 5:01,3280713,36060,광양시
KYB328010714,태영아파트,1,N,,34.93520794,127.6951598,2021-09-16 5:01,3280714,36060,광양시
KYB328010715,사랑병원,1,N,,34.93574539,127.6966448,2021-09-16 5:01,3280715,36060,광양시
KYB328010716,성호1차아파트,1,N,,34.93341894,127.6978247,2021-09-16 5:01,3280716,36060,광양시
KYB328010717,강남병원,1,N,,34.93155947,127.6978653,2021-09-16 5:01,3280717,36060,광양시
KYB328010718,황금물류센터,1,N,,34.9171977,127.6779401,2021-09-16 5:01,3280718,36060,광양시
KYB328010719,해누리근린공원,1,N,,34.9137608,127.6722632,2021-09-16 5:01,3280719,36060,광양시
KYB328010720,선원회관,8,N,,34.90898778,127.6695859,2021-09-16 5:01,3280720,36060,광양시
KYB328010721,광양세관,8,N,,34.91221121,127.6749017,2021-09-16 5:01,3280721,36060,광양시
KYB328010722,허치슨터미널,1,N,,34.91588905,127.6809603,2021-09-16 5:01,3280722,36060,광양시
KYB328010724,인터내셔널터미널,8,N,,34.91964463,127.6871069,2021-09-16 5:01,3280724,36060,광양시
KYB328010725,인터내셔널터미널,8,N,,34.91991108,127.6868154,2021-09-16 5:01,3280725,36060,광양시
KYB328010726,광양세관,8,N,,34.91244947,127.6745933,2021-09-16 5:01,3280726,36060,광양시
KYB328010727,선원회관,8,N,,34.90924328,127.6692956,2021-09-16 5:01,3280727,36060,광양시
KYB328010728,허치슨터미널,8,N,,34.91616874,127.6806863,2021-09-16 5:01,3280728,36060,광양시
KYB328010729,홈플러스,1,N,,34.92831277,127.6928665,2021-09-16 5:01,3280729,36060,광양시
KYB328010730,해누리근린공원,1,N,,34.91334527,127.6726582,2021-09-16 5:01,3280730,36060,광양시
KYB328010731,황금물류센터,1,N,,34.91672235,127.6782869,2021-09-16 5:01,3280731,36060,광양시
KYB328010732,홈플러스,1,N,,34.92999586,127.6938489,2021-09-16 5:01,3280732,36060,광양시
KYB328010733,성호3차,1,N,,34.93043946,127.6940788,2021-09-16 5:01,3280733,36060,광양시
KYB328010734,강남병원,1,N,,34.9317036,127.6982053,2021-09-16 5:01,3280734,36060,광양시
KYB328010735,하이마트,1,N,,34.93354471,127.6983636,2021-09-16 5:01,3280735,36060,광양시
KYB328010736,태영아파트,1,N,,34.93534874,127.6949401,2021-09-16 5:01,3280736,36060,광양시
KYB328010737,성호아파트,1,N,,34.93298114,127.6945819,2021-09-16 5:01,3280737,36060,광양시
KYB328010738,성호2차아파트,1,N,,34.93303099,127.6915821,2021-09-16 5:01,3280738,36060,광양시
KYB328010739,금광아파트,1,N,,34.93577745,127.690295,2021-09-16 5:01,3280739,36060,광양시
KYB328010740,동광양하나로마트,1,N,,34.93577854,127.6915995,2021-09-16 5:01,3280740,36060,광양시
KYB328010741,호반아파트,1,N,,34.93577001,127.6930534,2021-09-16 5:01,3280741,36060,광양시
KYB328010743,(미사용),1,N,,34.94316471,127.7092897,2021-09-16 5:01,3280743,36060,광양시
KYB328010744,(미사용),1,N,,34.94662025,127.7171071,2021-09-16 5:01,3280744,36060,광양시
KYB328010745,백운아트홀,1,N,,34.94282548,127.7244977,2021-09-16 5:01,3280745,36060,광양시
KYB328010746,송죽아파트,8,N,,34.93922,127.71881,2021-09-16 5:01,3280746,36060,광양시
KYB328010747,사랑아파트,1,N,,34.93531889,127.7180833,2021-09-16 5:01,3280747,36060,광양시
KYB328010748,제철남초교,1,N,,34.93330962,127.7197543,2021-09-16 5:01,3280748,36060,광양시
KYB328010749,몰오브광양점,1,N,,34.93497889,127.7239933,2021-09-16 5:01,3280749,36060,광양시
KYB328010750,협력회관,1,N,,34.93661624,127.7259025,2021-09-16 5:01,3280750,36060,광양시
KYB328010751,제철1문,1,N,,34.93295368,127.7259312,2021-09-16 5:01,3280751,36060,광양시
KYB328010752,제철운동장,1,N,,34.93281387,127.726335,2021-09-16 5:01,3280752,36060,광양시
KYB328010753,동백아파트1,1,N,,34.93880235,127.7288998,2021-09-16 5:01,3280753,36060,광양시
KYB328010754,동백아파트2,1,N,,34.93741203,127.7309395,2021-09-16 5:01,3280754,36060,광양시
KYB328010755,제철보건소,8,N,,34.93231348,127.7369878,2021-09-16 5:01,3280755,36060,광양시
KYB328010756,용지,1,N,,34.94207153,127.7579897,2021-09-16 5:01,3280756,36060,광양시
KYB328010757,선미아파트,1,N,,34.94096783,127.7496254,2021-09-16 5:01,3280757,36060,광양시
KYB328010758,선미아파트,8,N,,34.94091038,127.7497223,2021-09-16 5:01,3280758,36060,광양시
KYB328010759,태인도촌,8,N,,34.94237402,127.7416383,2021-09-16 5:01,3280759,36060,광양시
KYB328010760,태인동,8,N,,34.93955889,127.7540833,2021-09-16 5:01,3280760,36060,광양시
KYB328010762,장내,8,N,,34.93980536,127.7539274,2021-09-16 5:01,3280762,36060,광양시
KYB328010763,태인교,1,N,,34.93415889,127.7466233,2021-09-16 5:01,3280763,36060,광양시
KYB328010764,제철2문,1,N,,34.93182784,127.7443859,2021-09-16 5:01,3280764,36060,광양시
KYB328010765,목련아파트,1,N,,34.93750549,127.731166,2021-09-16 5:01,3280765,36060,광양시
KYB328010766,동백아파트1,1,N,,34.93869721,127.7286046,2021-09-16 5:01,3280766,36060,광양시
KYB328010768,몰오브광양점,1,N,,34.93465889,127.7231833,2021-09-16 5:01,3280768,36060,광양시
KYB328010769,제철남초교,1,N,,34.93350676,127.7197499,2021-09-16 5:01,3280769,36060,광양시
KYB328010770,사랑아파트,1,N,,34.93546113,127.718318,2021-09-16 5:01,3280770,36060,광양시
KYB328010771,송죽아파트,1,N,,34.93941111,127.7193706,2021-09-16 5:01,3280771,36060,광양시
KYB328010772,협력회관,1,N,,34.93688409,127.7261576,2021-09-16 5:01,3280772,36060,광양시
KYB328010773,백운아트홀,1,N,,34.94284044,127.7248692,2021-09-16 5:01,3280773,36060,광양시
KYB328010774,(미사용),1,N,,34.94681663,127.7169374,2021-09-16 5:01,3280774,36060,광양시
KYB328010775,(미사용),1,N,,34.94305854,127.7088383,2021-09-16 5:01,3280775,36060,광양시
KYB328010776,진아리채2차A,1,N,,34.94014951,127.6861385,2021-09-16 5:01,3280776,36060,광양시
KYB328010778,중양,1,N,,34.96089244,127.6600904,2021-09-16 5:01,3280778,36060,광양시
KYB328010779,호암,1,N,,34.96387631,127.648493,2021-09-16 5:01,3280779,36060,광양시
KYB328010780,영세공원,1,N,,34.96566866,127.6397463,2021-09-16 5:01,3280780,36060,광양시
KYB328010781,금너리,1,N,,34.96031906,127.6165805,2021-09-16 5:01,3280781,36060,광양시
KYB328010782,석정,1,N,,34.96481933,127.604626,2021-09-16 5:01,3280782,36060,광양시
KYB328010783,광양교통,8,N,,34.988659,127.580005,2021-09-16 5:01,3280783,36060,광양시
KYB328010794,경제자유구역청,1,N,,34.98061671,127.5821557,2021-09-16 5:01,3280794,36060,광양시
KYB328010795,성불사,8,N,,35.07976326,127.5651268,2021-09-16 5:01,3280795,36060,광양시
KYB328010796,심원,8,N,,35.0892697,127.5982399,2021-09-16 5:01,3280796,36060,광양시
KYB328010799,창덕2차아파트,1,N,,34.97240659,127.6085461,2021-09-16 5:01,3280799,36060,광양시
KYB328010800,석정삼거리,1,N,,34.9657538,127.6070353,2021-09-16 5:01,3280800,36060,광양시
KYB328010801,"여성문화센타,와인동굴",1,N,,34.95967737,127.6055654,2021-09-16 5:01,3280801,36060,광양시
KYB328010802,외동,8,N,,34.95753862,127.6070209,2021-09-16 5:01,3280802,36060,광양시
KYB328010803,내동,1,N,,34.95481471,127.6078015,2021-09-16 5:01,3280803,36060,광양시
KYB328010804,현월,1,N,,34.94723153,127.6081125,2021-09-16 5:01,3280804,36060,광양시
KYB328010805,초남2지방산업단지,1,N,,34.93948277,127.6075896,2021-09-16 5:01,3280805,36060,광양시
KYB328010806,초남위생처리장,1,N,,34.93100828,127.6069249,2021-09-16 5:01,3280806,36060,광양시
KYB328010807,초남공단,8,N,,34.92656,127.60948,2021-09-16 5:01,3280807,36060,광양시
KYB328010808,금호타이어,8,N,,34.92396979,127.6100756,2021-09-16 5:01,3280808,36060,광양시
KYB328010810,골약동,1,N,,34.90957862,127.6297746,2021-09-16 5:01,3280810,36060,광양시
KYB328010811,금곡마을,1,N,,34.90962409,127.643722,2021-09-16 5:01,3280811,36060,광양시
KYB328010812,도이동,8,N,,34.93393999,127.6729361,2021-09-16 5:01,3280812,36060,광양시
KYB328010813,도이동,1,N,,34.93398076,127.6728272,2021-09-16 5:01,3280813,36060,광양시
KYB328010814,골약동사무소,8,N,,34.93814218,127.6785788,2021-09-16 5:01,3280814,36060,광양시
KYB328010815,골약지구대,8,N,,34.94086883,127.6801268,2021-09-16 5:01,3280815,36060,광양시
KYB328010816,광영고,8,N,,34.96253926,127.7139214,2021-09-16 5:01,3280816,36060,광양시
KYB328010818,상아아파트,1,N,,34.96665541,127.7172255,2021-09-16 5:01,3280818,36060,광양시
KYB328010819,광영주공A,1,N,,34.96533767,127.7194814,2021-09-16 5:01,3280819,36060,광양시
KYB328010820,광영시장,1,N,,34.96189889,127.7203933,2021-09-16 5:01,3280820,36060,광양시
KYB328010821,중앙의원,1,N,,34.96190986,127.7239281,2021-09-16 5:01,3280821,36060,광양시
KYB328010822,광영부영A,1,N,,34.96187557,127.7269111,2021-09-16 5:01,3280822,36060,광양시
KYB328010823,광영부영A,1,N,,34.96206502,127.7269298,2021-09-16 5:01,3280823,36060,광양시
KYB328010824,중앙의원,1,N,,34.96209209,127.7239088,2021-09-16 5:01,3280824,36060,광양시
KYB328010825,광영시장,1,N,,34.962121,127.7204055,2021-09-16 5:01,3280825,36060,광양시
KYB328010826,현대고층아파트,8,N,,34.96471,127.71616,2021-09-16 5:01,3280826,36060,광양시
KYB328010827,상아아파트,1,N,,34.96677005,127.717312,2021-09-16 5:01,3280827,36060,광양시
KYB328010828,현대고층아파트,1,N,,34.96457,127.71577,2021-09-16 5:01,3280828,36060,광양시
KYB328010829,광영주공A,1,N,,34.96545439,127.7196433,2021-09-16 5:01,3280829,36060,광양시
KYB328010830,가야초교,1,N,,34.9669968,127.7143385,2021-09-16 5:01,3280830,36060,광양시
KYB328010831,광영고,8,N,,34.96262597,127.713756,2021-09-16 5:01,3280831,36060,광양시
KYB328010832,가야산,1,N,,34.95512339,127.7102539,2021-09-16 5:01,3280832,36060,광양시
KYB328010833,중마고,1,N,,34.95449797,127.6945112,2021-09-16 5:01,3280833,36060,광양시
KYB328010834,태인교사거리,1,N,,34.93494218,127.7474384,2021-09-16 5:01,3280834,36060,광양시
KYB328010835,내망,1,N,,34.97669356,127.7478805,2021-09-16 5:01,3280835,36060,광양시
KYB328010837,진월남초교,1,N,,34.9771433,127.7596594,2021-09-16 5:01,3280837,36060,광양시
KYB328010838,섬진강휴게소,1,N,,34.9844245,127.7708957,2021-09-16 5:01,3280838,36060,광양시
KYB328010840,사평입구,8,N,,35.00760425,127.772309,2021-09-16 5:01,3280840,36060,광양시
KYB328010841,구동,1,N,,35.01570226,127.766162,2021-09-16 5:01,3280841,36060,광양시
KYB328010842,신송,8,N,,35.02965007,127.7620393,2021-09-16 5:01,3280842,36060,광양시
KYB328010844,송현,1,N,,35.03364474,127.7588404,2021-09-16 5:01,3280844,36060,광양시
KYB328010845,대리,1,N,,35.03584209,127.7568018,2021-09-16 5:01,3280845,36060,광양시
KYB328010846,문암,1,N,,35.04009682,127.7564379,2021-09-16 5:01,3280846,36060,광양시
KYB328010847,중도,1,N,,35.04807897,127.7569099,2021-09-16 5:01,3280847,36060,광양시
KYB328010850,신기,1,N,,35.0653414,127.7342524,2021-09-16 5:01,3280850,36060,광양시
